title,artist,query,spotify_id
The Universal Soldier,Glen Campbell,artist:glen track:the universal soldier,
Act Naturally,The Beatles,artist:  track:act naturally,
Universal Soldier,Donovan,artist:donovan track:universal soldier,
I Live For The Sun,The Sunrays,artist:  track:i live for the sun,
Secretly,The Lettermen,artist:  track:secretly,
Remember When,Wayne Newton,artist:wayne track:remember when,
A Lifetime Of Loneliness,Jackie DeShannon,artist:jackie track:a lifetime of loneliness,
Just Yesterday,Jack Jones,artist:jack track:just yesterday,
Inky Dinky Spider (The Spider Song),The Kids Next Door,artist:  track:inky dinky spider ,
So Long Babe,Nancy Sinatra,artist:nancy track:so long babe,
I Have Dreamed,Chad & Jeremy,artist:chad track:i have dreamed,
You Were On My Mind,We Five,artist:we track:you were on my mind,
Help!,The Beatles,artist:  track:help!,
Eve Of Destruction,Barry McGuire,artist:barry track:eve of destruction,
You've Got Your Troubles,The Fortunes,artist:  track:you've got your troubles,
Catch Us If You Can,The Dave Clark Five,artist:  track:catch us if you can,
"My Town, My Guy And Me",Lesley Gore,"artist:lesley track:my town, my guy and me",
The Dawn Of Correction,The Spokesmen,artist:  track:the dawn of correction,
What Color (Is A Man),Bobby Vinton,artist:bobby track:what color ,
Are You A Boy Or Are You A Girl,The Barbarians,artist:  track:are you a boy or are you a girl,
Just One Kiss From You,The Impressions,artist:  track:just one kiss from you,
Think,Jimmy McCracklin,artist:jimmy track:think,
I Believe I'll Love On,Jackie Wilson,artist:jackie track:i believe i'll love on,
Autumn Leaves - 1965,Roger Williams,artist:roger track:autumn leaves - 1965,
The Organ Grinder's Swing,Jimmy Smith With Kenny Burrell And Grady Tate,artist:jimmy track:the organ grinder's swing,
Home Of The Brave,Jody Miller,artist:jody track:home of the brave,
We Gotta Get Out Of This Place,The Animals,artist:  track:we gotta get out of this place,
Laugh At Me,Sonny,artist:sonny track:laugh at me,
Just You,Sonny & Cher,artist:sonny track:just you,
Kansas City Star,Roger Miller,artist:roger track:kansas city star,
I'll Make All Your Dreams Come True,Ronnie Dove,artist:ronnie track:i'll make all your dreams come true,
Ride Away,Roy Orbison,artist:roy track:ride away,
There But For Fortune,Joan Baez,artist:joan track:there but for fortune,
The World Through A Tear,Neil Sedaka,artist:neil track:the world through a tear,
Funny Little Butterflies,Patty Duke,artist:patty track:funny little butterflies,
Early Morning Rain,"Peter, Paul & Mary","artist:peter, track:early morning rain",
I Need You So,Chuck Jackson & Maxine Brown,artist:chuck track:i need you so,
With These Hands,Tom Jones,artist:tom track:with these hands,
Ain't It True,Andy Williams,artist:andy track:ain't it true,
Heartaches By The Number,Johnny Tillotson,artist:johnny track:heartaches by the number,
It Ain't Me Babe,The Turtles,artist:  track:it ain't me babe,
Heart Full Of Soul,The Yardbirds,artist:  track:heart full of soul,
Agent Double-O-Soul,Edwin Starr,artist:edwin track:agent double-o-soul,
3rd Man Theme,Herb Alpert & The Tijuana Brass,artist:herb track:3rd man theme,
Little Miss Sad,The Five Emprees,artist:  track:little miss sad,
These Hands (Small But Mighty),Bobby Bland,artist:bobby track:these hands ,
Tossing & Turning,The Ivy League,artist:  track:tossing & turning,
Right Now And Not Later,The Shangri-Las,artist:  track:right now and not later,
Like A Rolling Stone,Bob Dylan,artist:bob track:like a rolling stone,
I Got You Babe,Sonny & Cher,artist:sonny track:i got you babe,
Action,Freddy Cannon,artist:freddy track:action,
Papa's Got A Brand New Bag (Part I),James Brown And The Famous Flames,artist:james track:papa's got a brand new bag ,
Summer Nights,Marianne Faithfull,artist:marianne track:summer nights,
Two Different Worlds,Lenny Welch,artist:lenny track:two different worlds,
High Heel Sneakers,Stevie Wonder,artist:stevie track:high heel sneakers,
The Girl From Peyton Place,Dickey Lee,artist:dickey track:the girl from peyton place,
You Can't Take It Away,Fred Hughes,artist:fred track:you can't take it away,
California Girls,The Beach Boys,artist:  track:california girls,
"Sad, Sad Girl",Barbara Mason,"artist:barbara track:sad, sad girl",
"Hold Me, Thrill Me, Kiss Me",Mel Carter,"artist:mel track:hold me, thrill me, kiss me",
Houston,Dean Martin ,artist:dean track:houston,
The Tracks Of My Tears,The Miracles,artist:  track:the tracks of my tears,
I'm A Happy Man,The Jive Five,artist:  track:i'm a happy man,
(My Girl) Sloopy,Little Caesar And The Consuls,artist:little track: sloopy,
Moonlight And Roses (Bring Mem'ries Of You),Vic Dana,artist:vic track:moonlight and roses ,
N-E-R-V-O-U-S!,Ian Whitcomb,artist:ian track:n-e-r-v-o-u-s!,
First I Look At The Purse,The Contours,artist:  track:first i look at the purse,
Danger Heartbreak Dead Ahead,The Marvelettes,artist:  track:danger heartbreak dead ahead,
The Sins Of A Family,P.F. Sloan,artist:p.f. track:the sins of a family,
The Way Of Love,Kathy Kirby,artist:kathy track:the way of love,
Roundabout,Connie Francis,artist:connie track:roundabout,
For Your Love,Sam & Bill,artist:sam track:for your love,
It's The Same Old Song,Four Tops,artist:four track:it's the same old song,
Nothing But Heartaches,The Supremes,artist:  track:nothing but heartaches,
Who'll Be The Next In Line,The Kinks,artist:  track:who'll be the next in line,
Since I Lost My Baby,The Temptations,artist:  track:since i lost my baby,
It's Gonna Take A Miracle,The Royalettes,artist:  track:it's gonna take a miracle,
In The Midnight Hour,Wilson Pickett,artist:wilson track:in the midnight hour,
Down In The Boondocks,Billy Joe Royal,artist:billy track:down in the boondocks,
You've Been In Love Too Long,Martha & The Vandellas,artist:martha track:you've been in love too long,
Annie Fanny,The Kingsmen,artist:  track:annie fanny,
Home Of The Brave,Bonnie & The Treasures,artist:bonnie track:home of the brave,
Colours,Donovan,artist:donovan track:colours,
How Nice It Is,Billy Stewart,artist:billy track:how nice it is,
Shake And Fingerpop,Jr. Walker & The All Stars,artist:jr. track:shake and fingerpop,
"Baby, I'm Yours",Barbara Lewis,"artist:barbara track:baby, i'm yours",
If I Didn't Love You,Chuck Jackson,artist:chuck track:if i didn't love you,
All I Really Want To Do,Cher,artist:cher track:all i really want to do,
I'll Take You Where The Music's Playing,The Drifters,artist:  track:i'll take you where the music's playing,
Sugar Dumpling,Sam Cooke,artist:sam track:sugar dumpling,
I Don't Wanna Lose You Baby,Chad & Jeremy,artist:chad track:i don't wanna lose you baby,
Only Those In Love,Baby Washington,artist:baby track:only those in love,
Give All Your Love To Me,Gerry And The Pacemakers,artist:gerry track:give all your love to me,
If You Wait For Love,Bobby Goldsboro,artist:bobby track:if you wait for love,
Is It Really Over?,Jim Reeves,artist:jim track:is it really over?,
You're Gonna Make Me Cry,O.V. Wright,artist:o.v. track:you're gonna make me cry,
"You Can't Be True, Dear",Patti Page,"artist:patti track:you can't be true, dear",
Me Without You,Mary Wells,artist:mary track:me without you,
The Silence (Il Silenzio),Al Hirt,artist:al track:the silence ,
Save Your Heart For Me,Gary Lewis And The Playboys,artist:gary track:save your heart for me,
Looking Through The Eyes Of Love,Gene Pitney,artist:gene track:looking through the eyes of love,
Ju Ju Hand,Sam The Sham and the Pharaohs,artist:sam track:ju ju hand,
(I Can't Get No) Satisfaction,The Rolling Stones,artist:  track: satisfaction,
I'm A Fool,"Dino, Desi & Billy","artist:dino, track:i'm a fool",
A Little You,Freddie And The Dreamers,artist:freddie track:a little you,
Moon Over Naples,Bert Kaempfert And His Orchestra,artist:bert track:moon over naples,
It's A Man Down There,G.L. Crockett,artist:g.l. track:it's a man down there,
Someone Is Watching,Solomon Burke,artist:solomon track:someone is watching,
Can't Let You Out Of My Sight,Chuck Jackson & Maxine Brown,artist:chuck track:can't let you out of my sight,
Too Hot To Hold,Major Lance,artist:major track:too hot to hold,
Soul Heaven,The Dixie Drifter,artist:  track:soul heaven,
Don't Just Stand There,Patty Duke ,artist:patty track:don't just stand there,
What's New Pussycat?,Tom Jones,artist:tom track:what's new pussycat?,
You'd Better Come Home,Petula Clark,artist:petula track:you'd better come home,
"I'm Henry VIII, I Am",Herman's Hermits,"artist:herman's track:i'm henry viii, i am",
Take Me Back,Little Anthony And The Imperials,artist:little track:take me back,
You Tell Me Why,The Beau Brummels,artist:  track:you tell me why,
All I Really Want To Do,The Byrds,artist:  track:all i really want to do,
Candy,The Astors,artist:  track:candy,
"It's Too Late, Baby Too Late",Arthur Prysock,"artist:arthur track:it's too late, baby too late",
No Pity (In The Naked City),Jackie Wilson,artist:jackie track:no pity ,
You Better Go,Derek Martin,artist:derek track:you better go,
Simpel Gimpel,Horst Jankowski,artist:horst track:simpel gimpel,
Good Times,Gene Chandler,artist:gene track:good times,
"Sunshine, Lollipops And Rainbows",Lesley Gore,"artist:lesley track:sunshine, lollipops and rainbows",
I Want Candy,The Strangeloves,artist:  track:i want candy,
I Like It Like That,The Dave Clark Five,artist:  track:i like it like that,
"Cara, Mia",Jay & The Americans,"artist:jay track:cara, mia",
I'll Always Love You,The Spinners,artist:  track:i'll always love you,
Ride Your Pony,Lee Dorsey,artist:lee track:ride your pony,
New Orleans,Eddie Hodges,artist:eddie track:new orleans,
Hung On You,The Righteous Brothers,artist:  track:hung on you,
Summer Wind,Wayne Newton,artist:wayne track:summer wind,
What Are We Going To Do?,David Jones,artist:david track:what are we going to do?,
Pretty Little Baby,Marvin Gaye,artist:marvin track:pretty little baby,
To Know You Is To Love You,Peter And Gordon,artist:peter track:to know you is to love you,
One Dyin' And A Buryin',Roger Miller,artist:roger track:one dyin' and a buryin',
Too Many Rivers,Brenda Lee,artist:brenda track:too many rivers,
(Say) You're My Girl,Roy Orbison,artist:roy track: you're my girl,
You're My Baby (And Don't You Forget It),The Vacels,artist:  track:you're my baby ,
Here I Am,Dionne Warwick,artist:dionne track:here i am,
It's Gonna Be Fine,Glenn Yarbrough,artist:glenn track:it's gonna be fine,
One Step At A Time,Maxine Brown,artist:maxine track:one step at a time,
Tickle Me,Elvis Presley With The Jordanaires,artist:elvis track:tickle me,
"Oowee, Oowee",Perry Como,"artist:perry track:oowee, oowee",
Canadian Sunset,Sounds Orchestral,artist:sounds track:canadian sunset,
"Yes, I'm Ready",Barbara Mason,"artist:barbara track:yes, i'm ready",
What The World Needs Now Is Love,Jackie DeShannon,artist:jackie track:what the world needs now is love,
I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,artist:four track:i can't help myself ,
Marie,The Bachelors,artist:  track:marie,
Seventh Son,Johnny Rivers,artist:johnny track:seventh son,
You Turn Me On (Turn On Song),Ian Whitcomb And Bluesville,artist:ian track:you turn me on ,
Nobody Knows What's Goin' On (In My Mind But Me),The Chiffons,artist:  track:nobody knows what's goin' on ,
The Loser,The Skyliners,artist:  track:the loser,
He's Got No Love, The Searchers,artist:  track:he's got no love,
Fly Me To The Moon (In Other Words),Tony Bennett,artist:tony track:fly me to the moon ,
I've Cried My Last Tear,The O'Jays,artist:  track:i've cried my last tear,
Sitting In The Park,Billy Stewart,artist:billy track:sitting in the park,
(Such An) Easy Question,Elvis Presley With The Jordanaires,artist:elvis track: easy question,
Mr. Tambourine Man,The Byrds,artist:  track:mr. tambourine man,
A Little Bit Of Heaven,Ronnie Dove,artist:ronnie track:a little bit of heaven,
Laurie (Strange Things Happen),Dickey Lee,artist:dickey track:laurie ,
Trains And Boats And Planes,Billy J. Kramer With The Dakotas,artist:billy track:trains and boats and planes,
Seein' The Right Love Go Wrong,Jack Jones,artist:jack track:seein' the right love go wrong,
I Can't Work No Longer,Billy Butler & The Chanters,artist:billy track:i can't work no longer,
"Theme From ""Harlow"" (Lonely Girl)",Bobby Vinton,"artist:bobby track:theme from ""harlow"" ",
Boot-Leg,Booker T. & The MG's,artist:booker track:boot-leg,
Forget Domani,Frank Sinatra,artist:frank track:forget domani,
Forget Domani,Connie Francis,artist:connie track:forget domani,
I'm A Fool To Care,Ray Charles,artist:ray track:i'm a fool to care,
My Man,Barbra Streisand,artist:barbra track:my man,
After Loving You,Della Reese,artist:della track:after loving you,
We're Doing Fine,Dee Dee Warwick,artist:dee track:we're doing fine,
Where Were You When I Needed You,Jerry Vale,artist:jerry track:where were you when i needed you,
Here Comes The Night,Them,artist:them track:here comes the night,
Set Me Free,The Kinks,artist:  track:set me free,
A Walk In The Black Forest,Horst Jankowski,artist:horst track:a walk in the black forest,
Wooly Bully,Sam The Sham and the Pharaohs,artist:sam track:wooly bully,
Tonight's The Night,Solomon Burke,artist:solomon track:tonight's the night,
For Your Love,The Yardbirds,artist:  track:for your love,
A World Of Our Own,The Seekers,artist:  track:a world of our own,
Wonderful World,Herman's Hermits,artist:herman's track:wonderful world,
Girl Come Running,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",artist:  track:girl come running,
"Oo Wee Baby, I Love You",Fred Hughes,"artist:fred track:oo wee baby, i love you",
It's Just A Little Bit Too Late,Wayne Fontana & The Mindbenders,artist:wayne track:it's just a little bit too late,
Silver Threads And Golden Needles,Jody Miller,artist:jody track:silver threads and golden needles,
Darling Take Me Back,Lenny Welch,artist:lenny track:darling take me back,
Around The Corner,The Duprees,artist:  track:around the corner,
Ain't That Love,Four Tops,artist:four track:ain't that love,
I've Been Loving You Too Long (To Stop Now),Otis Redding,artist:otis track:i've been loving you too long ,
This Little Bird,Marianne Faithfull,artist:marianne track:this little bird,
Crying In The Chapel,Elvis Presley With The Jordanaires,artist:elvis track:crying in the chapel,
"Hush, Hush, Sweet Charlotte",Patti Page,"artist:patti track:hush, hush, sweet charlotte",
Who's Cheating Who?, Little Milton,artist:little track:who's cheating who?,
Little Lonely One,Tom Jones,artist:tom track:little lonely one,
Meeting Over Yonder,The Impressions,artist:  track:meeting over yonder,
It Feels So Right,Elvis Presley With The Jordanaires,artist:elvis track:it feels so right,
Watermelon Man,Gloria Lynne,artist:gloria track:watermelon man,
You've Never Been In Love Like This Before,Unit Four plus Two,artist:unit track:you've never been in love like this before,
Buster Browne,Willie Mitchell,artist:willie track:buster browne,
"If You Really Want Me To, I'll Go",The Ron-Dels,"artist:  track:if you really want me to, i'll go",
Yakety Axe,Chet Atkins,artist:chet track:yakety axe,
You Really Know How To Hurt A Guy,Jan & Dean,artist:jan track:you really know how to hurt a guy,
Shakin' All Over,The Guess Who,artist:  track:shakin' all over,
"Help Me, Rhonda",The Beach Boys,"artist:  track:help me, rhonda",
Catch The Wind,Donovan,artist:donovan track:catch the wind,
Give Us Your Blessings,The Shangri-Las,artist:  track:give us your blessings,
Do The Boomerang,Jr. Walker & The All Stars,artist:jr. track:do the boomerang,
Summer Sounds,Robert Goulet,artist:robert track:summer sounds,
One Monkey Don't Stop No Show,Joe Tex,artist:joe track:one monkey don't stop no show,
Justine,The Righteous Brothers,artist:  track:justine,
Follow Me,The Drifters,artist:  track:follow me,
Stop! Look What You're Doing,Carla Thomas,artist:carla track:stop! look what you're doing,
From A Window,Chad & Jeremy,artist:chad track:from a window,
Back In My Arms Again,The Supremes,artist:  track:back in my arms again,
Voodoo Woman,Bobby Goldsboro,artist:bobby track:voodoo woman,
Before And After,Chad & Jeremy,artist:chad track:before and after,
Last Chance To Turn Around,Gene Pitney,artist:gene track:last chance to turn around,
I'll Keep Holding On,The Marvelettes,artist:  track:i'll keep holding on,
You'll Never Walk Alone,Gerry And The Pacemakers,artist:gerry track:you'll never walk alone,
Temptation 'Bout To Get Me,The Knight Bros.,artist:  track:temptation 'bout to get me,
What's He Doing In My World,Eddy Arnold,artist:eddy track:what's he doing in my world,
He's A Lover,Mary Wells,artist:mary track:he's a lover,
I Love You So,Bobbi Martin,artist:bobbi track:i love you so,
The First Thing Ev'ry Morning (And The Last Thing Ev'ry Night),Jimmy Dean,artist:jimmy track:the first thing ev'ry morning ,
I Want You Back Again,The Zombies,artist:  track:i want you back again,
Just A Little,The Beau Brummels,artist:  track:just a little,
Engine Engine #9,Roger Miller,artist:roger track:engine engine #9,
Nothing Can Stop Me,Gene Chandler,artist:gene track:nothing can stop me,
Ticket To Ride,The Beatles,artist:  track:ticket to ride,
And I Love Him,Esther Phillips,artist:esther track:and i love him,
When A Boy Falls In Love,Sam Cooke,artist:sam track:when a boy falls in love,
(Remember Me) I'm The One Who Loves You,Dean Martin,artist:dean track: i'm the one who loves you,
Operator,Brenda Holloway,artist:brenda track:operator,
Soul Sauce (Guacha Guaro),Cal Tjader,artist:cal track:soul sauce ,
Cast Your Fate To The Wind,Steve Alaimo,artist:steve track:cast your fate to the wind,
Blue Shadows,B.B. King,artist:b.b. track:blue shadows,
Love Me Now,Brook Benton,artist:brook track:love me now,
Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,artist:herman's track:mrs. brown you've got a lovely daughter,
True Love Ways,Peter And Gordon,artist:peter track:true love ways,
It's Not Unusual,Tom Jones,artist:tom track:it's not unusual,
L-O-N-E-L-Y,Bobby Vinton,artist:bobby track:l-o-n-e-l-y,
Concrete And Clay,Unit Four plus Two,artist:unit track:concrete and clay,
Silhouettes,Herman's Hermits,artist:herman's track:silhouettes,
I'll Be With You In Apple Blossom Time,Wayne Newton,artist:wayne track:i'll be with you in apple blossom time,
Concrete And Clay,Eddie Rambeau,artist:eddie track:concrete and clay,
Tell Her (You Love Her Every Day),Frank Sinatra,artist:frank track:tell her ,
It's Wonderful To Be In Love,The Ovations (Featuring Louis Williams),artist:  track:it's wonderful to be in love,
Bring A Little Sunshine (To My Heart),Vic Dana,artist:vic track:bring a little sunshine ,
The Puzzle Song (A Puzzle In Song),Shirley Ellis,artist:shirley track:the puzzle song ,
Are You Sincere,Trini Lopez,artist:trini track:are you sincere,
Then I'll Count Again,Johnny Tillotson,artist:johnny track:then i'll count again,
My Cherie,Al Martino,artist:al track:my cherie,
Girl On The Billboard,Del Reeves,artist:del track:girl on the billboard,
Long Live Love,Sandie Shaw,artist:sandie track:long live love,
Just Once In My Life,The Righteous Brothers,artist:  track:just once in my life,
You Were Only Fooling (While I Was Falling In Love),Vic Damone,artist:vic track:you were only fooling ,
Cast Your Fate To The Wind,Sounds Orchestral,artist:sounds track:cast your fate to the wind,
Bring It On Home To Me,The Animals,artist:  track:bring it on home to me,
Three O'Clock In The Morning,Bert Kaempfert And His Orchestra,artist:bert track:three o'clock in the morning,
Queen Of The House,Jody Miller,artist:jody track:queen of the house,
I'll Never Find Another You,The Seekers,artist:  track:i'll never find another you,
She's About A Mover,Sir Douglas Quintet,artist:sir track:she's about a mover,
Lipstick Traces (On A Cigarette),The O'Jays,artist:  track:lipstick traces ,
Something You Got,Chuck Jackson & Maxine Brown,artist:chuck track:something you got,
Boo-Ga-Loo,Tom and Jerrio,artist:tom track:boo-ga-loo,
Love Is A 5-Letter Word,James Phelps,artist:james track:love is a 5-letter word,
Is This What I Get For Loving You?,The Ronettes Featuring Veronica,artist:  track:is this what i get for loving you?,
Lip Sync (To The Tongue Twisters),Len Barry,artist:len track:lip sync ,
Ain't It A Shame,Major Lance,artist:major track:ain't it a shame,
From The Bottom Of My Heart (I Love You),The Moody Blues,artist:  track:from the bottom of my heart ,
Welcome Home,Walter Jackson,artist:walter track:welcome home,
Baby The Rain Must Fall,Glenn Yarbrough,artist:glenn track:baby the rain must fall,
Do The Freddie,Freddie And The Dreamers,artist:freddie track:do the freddie,
You Were Made For Me,Freddie And The Dreamers,artist:freddie track:you were made for me,
Count Me In,Gary Lewis And The Playboys,artist:gary track:count me in,
Reelin' And Rockin',The Dave Clark Five,artist:  track:reelin' and rockin',
Dream On Little Dreamer,Perry Como,artist:perry track:dream on little dreamer,
Wishing It Was You,Connie Francis,artist:connie track:wishing it was you,
The Climb,The Kingsmen,artist:  track:the climb,
It's Almost Tomorrow,Jimmy Velvet,artist:jimmy track:it's almost tomorrow,
Tears Keep On Falling,Jerry Vale,artist:jerry track:tears keep on falling,
We're Gonna Make It,Little Milton,artist:little track:we're gonna make it,
Ooo Baby Baby,The Miracles,artist:  track:ooo baby baby,
Iko Iko,The Dixie Cups,artist:  track:iko iko,
I'll Be Doggone,Marvin Gaye,artist:marvin track:i'll be doggone,
I Know A Place,Petula Clark,artist:petula track:i know a place,
Now That You've Gone,Connie Stevens,artist:connie track:now that you've gone,
You Can Have Her,The Righteous Brothers,artist:  track:you can have her,
Three O'Clock In The Morning,Lou Rawls,artist:lou track:three o'clock in the morning,
Keep On Trying,Bobby Vee,artist:bobby track:keep on trying,
You'll Miss Me (When I'm Gone),Fontella Bass & Bobby McClure,artist:fontella track:you'll miss me ,
Break Up,Del Shannon,artist:del track:break up,
Game Of Love,Wayne Fontana & The Mindbenders,artist:wayne track:game of love,
The Last Time,The Rolling Stones,artist:  track:the last time,
It's Growing,The Temptations,artist:  track:it's growing,
Land Of 1000 Dances,Cannibal And The Headhunters,artist:cannibal track:land of 1000 dances,
It's Gonna Be Alright,Gerry And The Pacemakers,artist:gerry track:it's gonna be alright,
Let's Do The Freddie,Chubby Checker,artist:chubby track:let's do the freddie,
Al's Place,Al (He's the King) Hirt,artist:al track:al's place,
What Do You Want With Me,Chad & Jeremy,artist:chad track:what do you want with me,
Peanuts (La Cacahuata),The Sunglows,artist:  track:peanuts ,
Georgie Porgie,Jewel Akens,artist:jewel track:georgie porgie,
Gotta Have Your Love,The Sapphires,artist:  track:gotta have your love,
The Mouse,Soupy Sales,artist:soupy track:the mouse,
When The Ship Comes In,"Peter, Paul & Mary","artist:peter, track:when the ship comes in",
No One,Brenda Lee,artist:brenda track:no one,
It Ain't No Big Thing,Radiants,artist:radiants track:it ain't no big thing,
One Kiss For Old Times' Sake,Ronnie Dove,artist:ronnie track:one kiss for old times' sake,
I'm Telling You Now,Freddie And The Dreamers,artist:freddie track:i'm telling you now,
Tired Of Waiting For You,The Kinks,artist:  track:tired of waiting for you,
Go Now!,The Moody Blues,artist:  track:go now!,
Subterranean Homesick Blues,Bob Dylan,artist:bob track:subterranean homesick blues,
It's Got The Whole World Shakin',Sam Cooke,artist:sam track:it's got the whole world shakin',
The Entertainer,Tony Clarke,artist:tony track:the entertainer,
Yes It Is,The Beatles,artist:  track:yes it is,
Come On Over To My Place,The Drifters,artist:  track:come on over to my place,
A Woman Can Change A Man,Joe Tex,artist:joe track:a woman can change a man,
Super-cali-fragil-istic-expi-ali-docious,Julie Andrews-Dick Van Dyke,artist:julie track:super-cali-fragil-istic-expi-ali-docious,
Before You Go,Buck Owens,artist:buck track:before you go,
"Chim, Chim, Cheree",The New Christy Minstrels,"artist:  track:chim, chim, cheree",
Tommy,Reparata And The Delrons,artist:reparata track:tommy,
Play With Fire,The Rolling Stones,artist:  track:play with fire,
Woman's Got Soul,The Impressions,artist:  track:woman's got soul,
The Clapping Song (Clap Pat Clap Slap),Shirley Ellis,artist:shirley track:the clapping song ,
Shotgun,Jr. Walker & The All Stars,artist:jr. track:shotgun,
......And Roses And Roses,Andy Williams,artist:andy track:......and roses and roses,
Crazy Downtown,Allan Sherman,artist:allan track:crazy downtown,
Goodbye My Lover Goodbye,The Searchers,artist:  track:goodbye my lover goodbye,
Think Of The Good Times,Jay & The Americans,artist:jay track:think of the good times,
(The Bees Are For The Birds) The Birds Are For The Bees,The Newbeats,artist:  track: the birds are for the bees,
She's Coming Home,The Zombies,artist:  track:she's coming home,
I Need You,Chuck Jackson,artist:chuck track:i need you,
"(See You At The) ""Go-Go""",Dobie Gray,"artist:dobie track: ""go-go""",
Stop! In The Name Of Love,The Supremes,artist:  track:stop! in the name of love,
Nowhere To Run,Martha & The Vandellas,artist:martha track:nowhere to run,
Can't You Hear My Heartbeat,Herman's Hermits,artist:herman's track:can't you hear my heartbeat,
Got To Get You Off My Mind,Solomon Burke,artist:solomon track:got to get you off my mind,
Bumble Bee,The Searchers,artist:  track:bumble bee,
I Understand (Just How You Feel),Freddie And The Dreamers,artist:freddie track:i understand ,
The Race Is On,Jack Jones,artist:jack track:the race is on,
Out In The Streets,The Shangri-Las,artist:  track:out in the streets,
The Barracuda,Alvin Cash & The Crawlers,artist:alvin track:the barracuda,
"Truly, Truly, True",Brenda Lee,"artist:brenda track:truly, truly, true",
Whipped Cream,Herb Alpert's Tijuana Brass,artist:herb track:whipped cream,
Toy Soldier,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",artist:  track:toy soldier,
In The Meantime,Georgie Fame And The Blue Flames,artist:georgie track:in the meantime,
"Peaches ""N"" Cream",The Ikettes,"artist:  track:peaches ""n"" cream",
When I'm Gone,Brenda Holloway,artist:brenda track:when i'm gone,
Girl Don't Come,Sandie Shaw,artist:sandie track:girl don't come,
I Can't Stop Thinking Of You,Bobbi Martin,artist:bobbi track:i can't stop thinking of you,
Somebody Else Is Taking My Place,Al Martino,artist:al track:somebody else is taking my place,
10 Little Bottles,Johnny Bond,artist:johnny track:10 little bottles,
You Can Have Him,Dionne Warwick,artist:dionne track:you can have him,
Why Did I Choose You,Barbra Streisand,artist:barbra track:why did i choose you,
All Of My Life,Lesley Gore,artist:lesley track:all of my life,
I Gotta Woman (Part One), Ray Charles and his Orchestra,artist:ray track:i gotta woman ,
Chains Of Love,The Drifters,artist:  track:chains of love,
Sad Tomorrows,Trini Lopez,artist:trini track:sad tomorrows,
Apples And Bananas,Lawrence Welk And His Orchestra,artist:lawrence track:apples and bananas,
He Ain't No Angel,The Ad Libs,artist:  track:he ain't no angel,
King Of The Road,Roger Miller,artist:roger track:king of the road,
The Birds And The Bees,Jewel Akens,artist:jewel track:the birds and the bees,
Red Roses For A Blue Lady,Vic Dana,artist:vic track:red roses for a blue lady,
Come And Stay With Me,Marianne Faithfull,artist:marianne track:come and stay with me,
Red Roses For A Blue Lady,Wayne Newton,artist:wayne track:red roses for a blue lady,
Eight Days A Week,The Beatles,artist:  track:eight days a week,
Goldfinger,Shirley Bassey,artist:shirley track:goldfinger,
"Never, Never Leave Me",Mary Wells,"artist:mary track:never, never leave me",
Not Too Long Ago,The Uniques Featuring Joe Stampley,artist:  track:not too long ago,
Hawaii Honeymoon,The Waikikis,artist:  track:hawaii honeymoon,
Come Back Baby,Roddie Joy,artist:roddie track:come back baby,
Ain't No Telling,Bobby Bland,artist:bobby track:ain't no telling,
Mexican Pearls,Billy Vaughn And His Orchestra,artist:billy track:mexican pearls,
Dear Dad,Chuck Berry,artist:chuck track:dear dad,
Talk About Love,Adam Faith,artist:adam track:talk about love,
Do You Wanna Dance?,The Beach Boys,artist:  track:do you wanna dance?,
Long Lonely Nights,Bobby Vinton,artist:bobby track:long lonely nights,
Red Roses For A Blue Lady,Bert Kaempfert And His Orchestra,artist:bert track:red roses for a blue lady,
Do The Clam,"Elvis Presley With The Jordanaires, Jubilee Four & Carol Lombard Trio",artist:elvis track:do the clam,
If I Loved You,Chad & Jeremy,artist:chad track:if i loved you,
Ferry Cross The Mersey,Gerry And The Pacemakers,artist:gerry track:ferry cross the mersey,
Send Me The Pillow You Dream On,Dean Martin,artist:dean track:send me the pillow you dream on,
Don't Mess Up A Good Thing,Fontella Bass & Bobby McClure,artist:fontella track:don't mess up a good thing,
Anytime At All,Frank Sinatra,artist:frank track:anytime at all,
Come See,Major Lance,artist:major track:come see,
Mr. Pitiful,Otis Redding,artist:otis track:mr. pitiful,
The Record (Baby I Love You),Ben E. King,artist:ben track:the record ,
Try To Remember,Roger Williams,artist:roger track:try to remember,
I've Got Five Dollars And It's Saturday Night,George & Gene,artist:george track:i've got five dollars and it's saturday night,
Don't Let Me Be Misunderstood,The Animals,artist:  track:don't let me be misunderstood,
My Girl,The Temptations,artist:  track:my girl,
Little Things,Bobby Goldsboro ,artist:bobby track:little things,
If I Ruled The World,Tony Bennett,artist:tony track:if i ruled the world,
I Must Be Seeing Things,Gene Pitney,artist:gene track:i must be seeing things,
For Mama (La Mamma),Connie Francis,artist:connie track:for mama ,
For Mama,Jerry Vale,artist:jerry track:for mama,
Poor Man's Son,The Reflections,artist:  track:poor man's son,
(Here They Come) From All Over The World,Jan & Dean,artist:jan track: from all over the world,
Gee Baby (I'm Sorry),The Three Degrees,artist:  track:gee baby ,
"Every Night, Every Day",Jimmy McCracklin,"artist:jimmy track:every night, every day",
